message,freq,data,authors,retweeted_authors
rt @cittadiniditwtt: social media manager mestiere del presente e del futuro https://t.co/wob64lyokk #pasocial,5,2015-11-17,StellaTeodonio,
rt @cnrxexpo: #pasocial un tema di grande interesse per tutti #cnrsocial https://t.co/svabf06d5h,5,2015-11-17,SignorAldo,
"rt @crpiemonte: è il momento dei ""giganti"", facebook google e twitter #pasocial https://t.co/fyi8yc02eb",5,2015-11-17,AnnaZampolini,
rt @danmor62: #pasocial 26 milioni utenti/mese italiani facebook. 23 da mobile. fb canale strategico x pa e social media manager.,5,2015-11-17,SaraPolinari,
rt @dpcpat1: anche #protezionecivile #trentino agli stati generali della nuova comunicazione pubblica #pasocial a @palazzochigi https://t.c…,5,2015-11-17,antonellola,
"rt @fdicos10: emergenze e social. #pasocial @mattbiff @fedepizzarotti @francescapuddu @tosochris bellenzier, tessadri, postiglione https://…",5,2015-11-10,RiccioDel,
"rt @fdicos10: nuovi servizi. #pasocial @mmedeghini @eldadle @emilianoricci @zoncue mario de rosa, roberto franchini, ilario bruno https://t…",5,2015-11-11,ZoncuE,
"rt @fdicos10: social, presente e futuro. a #pasocial @marcobani @danmor62 @invisigot @marievafavoino @micheledalena @marcolaudonio https://…",5,2015-11-10,LauraAglio,
rt @giopratti: #italia è #locomotiva europea nel settore #socialmedia #pasocial @cittadiniditwtt,5,2015-11-17,pisommo,
rt @giovanisi: giovanisì partecipa agli stati generali della comunicazione pubblica #pasocial https://t.co/wsc3y6lbup,5,2015-11-17,tildeblonde,
"rt @ilasalvi: ""una volta la comunicazione d'emergenza erano le campane del paese, ..."" dice curcio #protezionecivile a #pasocial &gt;&gt;&gt;",5,2015-11-17,DanielaDiamant5,
"rt @il_tempe: #pasocial attenzione a non cadere nell'autoreferenzialità : i #social sono strumenti non qualcosa che si deve usare perché ""f…",5,2015-11-17,ClaudiaDOsvaldi,
"rt @jessicacerino: quali criteri di selezione per l'accesso da #socialmediamanager nella pa? cosa sono davvero, addetti stampa, freelance, …",5,2015-11-17,AntonellaGramig,
"rt @lindaemme: @liviacolare ""twitter é la piazza del villaggio globale"" #pasocial",5,2015-11-17,StephiRudolph,
"rt @lorepregliasco: essere presenti sui social permette di alleggerire altri servizi (call center, code) #pasocial",5,2015-11-17,belcinque,
rt @luciaritrovato: come creare contenuti virali anche quando di virale non cè nulla.la gestione delle emergenze con @fedepizzarotti #pasoc…,5,2015-11-17,ANDREAZANETTIN,
rt @luciaritrovato: #portamateranel2019 è stato un hasthtag vincente per @matera2019. #matera #pasocial @cittadiniditwtt @raffapontra @ida_…,5,2015-11-17,serafinopaterno,
"rt @marchetourism: ""3 sono i cardini della strategia social #marche: contenutistico, informatico 
e grafico"" giorgetti smt marche #pasocial",5,2015-11-17,AndMarru,
rt @marchetourism: i social sono uno straordinario strumento di smartcity:si ha tutto a portata di smartphone dando un servizio migliore ai…,5,2015-11-17,matteogalanti1,
"rt @marcolaudonio: #pasocial non è solo funzione di #comunicazione da ufficio stampa, deve includere #urp e diffusione info pubblicate su p…",5,2015-11-17,larobiz,
rt @massimoemme: @barbarabarilla @fdicos10 cittadini hanno 2bisogni primari comunicare ed essere informati in modo chiaro e veloce. #pasoci…,5,2015-11-17,AdrianoDiNitto,
rt @matera2019: #opencamera hashtag ufficiale di @montecitorio nato dalla rete e non da istituzione. sui social la rete vince #pasocial @ci…,5,2015-11-17,vitodemi,
rt @opentoscana: anche noi di #opentoscana il 17.11 saremo a roma per il convegno #pasocial.tutte le info qui:https://t.co/tgmze5zkau https…,5,2015-11-13,visitorcity,
rt @piciaro: l'importanza delle #infografiche sui social per chi fa comunicazione @montecitorio #pasocial #battagliediunavita https://t.co/…,5,2015-11-17,donatellaluisa,
"rt @raffapontra: ""le istituzioni non devono essere vicine alle persone. sono persone"" lsemplice importante verità di @liviacolare #pasocial…",5,2015-11-17,MAFlumero,
rt @sandromoriconi: sandro giorgetti apre gli stati generali social-regione @palazzochigi #pasocial  @marchetourism @regionemarcheit https:…,5,2015-11-17,GiorgiaBarchi,
rt @saradurantini: @matera2019 alla base della strategia c'è la volontà di dare valore ai contenuti degli utenti @ida_leone @raffapontra #p…,5,2015-11-17,oraziolucano,
rt @simonabellocci: le campagne di #comunicazione non possono più passare solo dalla tv. ha ragione caterina perniconi del #mipaff #pasocia…,5,2015-11-17,intoscana,
rt @social_media_it: @miursocial racconta la sua esperienza con i #socialmedia #pasocial https://t.co/t4ihxe81qh,5,2015-11-17,mgloreto,
"rt @stellateodonio: @cittadiniditwtt  serve nuova legge 150, #pa non può essere ferma a urp, uff stampa, portavoce e uff comunicazione #pas…",5,2015-11-17,lindaemme,
rt @tosochris: @diegociulli di google ci fornisce qualche dato: 73% di italiani in rete. ma che fanno? #pasocial https://t.co/zazsb0s0fy,5,2015-11-17,gborruso,
"rt @unitwitts: interviene @diegociulli: comunicare in rete (social + web) di fatto ormai significa comunicare con tutti.
#pasocial https://…",5,2015-11-17,gborruso,
rt @yleniagifuni: twitter serve per cercare informazioni ma su questa piattaforma gli utenti possono diventare fonte primaria e senza filtr…,5,2015-11-17,pianetaexpo2015,
rt @agidgov: #savethedate 17/11 stati generali comunicazione pubblica: il #socialmediamanager #pasocial https://t.co/jcx6ebnxbt https://t.c…,4,2015-11-12,lavestru,
"rt @alelovari: dagli interventi emerge forte come oltre a commitment, visione e volontà ci vogliono competenze e #formazione specifica #pas…",4,2015-11-17,ari_are,
"rt @alelovari: sveglia alle 4,30, preso autobus della speranza ma quasi arrivato a roma per #pasocial @fdicos10 @nuppolina @piciaro #adayin…",4,2015-11-17,nuppolina,
rt @andmarru: le istituzioni sui social non devono essere vicini a cittadini ma essere cittadini spiega @liviacolare #pasocial,4,2015-11-17,antonellola,
rt @andreacritico: @lucanatale70 @parcoappia @parcoappennino @parcolucretili @parchimareapp @parco5terre infatti #minamb assente a #pasocial,4,2015-11-17,LucaNatale70,
rt @andreacritico: @nadiastachy @sandromoriconi @lucanatale70 #pasocial  https://t.co/g5nunizvtm,4,2015-11-17,LucaNatale70,
"rt @antonello2011: #pasocial @annamasera ""il nuovo sito di @montecitorio impatanato nelle lungaggini della burocrazia. a dicembre solo nuov…",4,2015-11-17,CittadinidiTwtt,
"rt @antonello2011: #pasocial @annamasera ""prima o poi @montecitorio avrà un profilo instagram, ma occorrerà modificare i regolamenti. noi n…",4,2015-11-17,MariPanattoni,
"rt @ari_are: ""per essere social dobbiamo aprirci e relazionarci con la nostra utenza""
giulia mottura di @istat_it #pasocial",4,2015-11-17,CioppyC,
"rt @barbarabarilla: .@annamasera, resp. comunicazione @montecitorio: su twitter fondamentale #socialmediapolicy e #tonodivoce #pasocial htt…",4,2015-11-17,anienewildernes,
"rt @barbarabarilla: .@diegociulli - @googleitalia: 73% della popolazione italiana è costantemente online, social modo migliore per arrivare…",4,2015-11-17,SaraPolinari,
"rt @barbarabarilla: il social team di @matera2019 è formato da cittadini per far raccontare il progetto da varie voci, questa é unione terr…",4,2015-11-17,AndMarru,
"rt @barbaragiuditta: #pasocial ""dare valore ai contenuti degli utenti"" detto chiaro chiaro, grazie @raffapontra #matera2019",4,2015-11-17,AndMarru,
rt @betman: un saluto agli amici di #pasocial: a rappresentare @giornalettismo c'era @fioskyna,4,2015-11-17,Fioskyna,
rt @bresciamobilita: #roma #pasocial in diretta su #periscope – e nel pomeriggio brescia mobilità racconterà la sua esperienza social :) ht…,4,2015-11-17,antonellola,
"rt @carlo_vba: ""@twitter non è solo un grande megafono, ma anche una piattaforma di ascolto"" @liviacolare #pasocial",4,2015-11-17,MAFlumero,
rt @chiarabianchini: facebook non serve solo per comunicare ma per ascoltare. concentriamoci sugli interessi delle persone per avvicinarli …,4,2015-11-17,larobiz,
"rt @chiarabianchini: parole chiave di oggi: lavoro, servizio, innovazione e nuovi linguaggi @fdicos10 #pasocial",4,2015-11-17,belcinque,
rt @cittadiniditwtt: anche dall'intervento di giulia mottura @istat_it emerge la necessita di comunicare attraverso le infografiche #pasoci…,4,2015-11-17,AndMarru,
"rt @cittadiniditwtt: .@annamasera ""a @montecitorio abbiamo introdotto le infografiche, necessarie per comunicare in maniera chiara con i ci…",4,2015-11-17,francescapuddu,
"rt @cittadiniditwtt: .@annamasera ""la democrazia si fa qui"" è claim forte di @montecitorio, serve per ribadire la volontà di confronto e di…",4,2015-11-17,AndMarru,
rt @cittadiniditwtt: continua il giro turistico d'italia #pasocial con @turismoveneto,4,2015-11-17,TurismoVeneto,
rt @cittadiniditwtt: i nuovi strumenti di comunicazione portano a rapporto continuo e diretto con i cittadini #pasocial,4,2015-11-17,tildeblonde,
rt @cittadiniditwtt: la community online @matera2019 si è nutrita non solo di contenuti ma di veri e propri progetti proposti dai partecipa…,4,2015-11-17,AndMarru,
"rt @cittadiniditwtt: la promozione del territorio attraverso i social, le esperienze delle regioni a #pasocial https://t.co/fqmwenyavu",4,2015-11-17,ellefive,
"rt @cittadiniditwtt: la strategia della candidatura @matera2019 è stata quella di candidare un'intera regione e non solo una città!
#pasoci…",4,2015-11-17,oraziolucano,
"rt @cittadiniditwtt: .@marcolaudonio ""#socialmediamanager è un mestiere, un compito artigianale"" #pasocial",4,2015-11-17,marcolaudonio,
rt @cittadiniditwtt: @mattbiff e @fedepizzarotti a #pasocial sindaci che hanno riconosciuto il valore della comunicazione social e della fi…,4,2015-11-17,PieraMasta,
rt @cittadiniditwtt: quando #pa cerca figure #socialmediamanager non è facile trovare competenze specifiche. la figura deve essere istituzi…,4,2015-11-17,AndMarru,
"rt @cittadiniditwtt: #storytelling politico è dinamico, una volta diffuso muta secondo le reazioni del pubblico che lo riceve #pasocial",4,2015-11-17,Francesvivimar,
"rt @cittadiniditwtt: .@ubimaggio ""i follower @palazzo_chigi crescono, questo ci fa sentire ancora più responsabili delle notizie che diffon…",4,2015-11-17,AndMarru,
rt @comunemi: buon lavoro da milano! #pasocial  https://t.co/6j3cz1s8xy,4,2015-11-17,GiovannaDiTroia,
rt @comunicazionepa: benvenute/i a tutte/i quelle/i che stanno arrivando a roma per #pasocial,4,2015-11-17,visitorcity,
"rt @cristianarubbio: @alemiglioz @bononlau @facebook quindi, oltre al smmanager abbiamo bisogno di grafici e art director. @annamasera doce…",4,2015-11-17,eugeniosantoro,
rt @crpiemonte: al via la giornata di social media nella pa a @palazzochigi #pasocial @cittadiniditwtt @agidgov ci siamo! https://t.co/w7pk…,4,2015-11-17,giopratti,
rt @diedigi: @fedepizzarotti evidenzia il paradosso del caos da troppe info. concordo: motivo in più x investire in fonti autorevoli sui so…,4,2015-11-17,larobiz,
rt @eugeniosantoro: #pasocial perchè le istituzioni sanitarie usano poco i social media per comunicare?  https://t.co/gv3kdxpngc,4,2015-11-17,giopratti,
rt @fabiazep: gli ads per la pubblica amministrazione? la domanda rivolta a tutti da @mipaafsocial caterina perniconi #pasocial,4,2015-11-17,AleMiglioz,
rt @giopratti: i #socialmedia sono #strumenti di #lavoro e di #visibilità per le #istituzioni.  @alemiglioz #pasocial,4,2015-11-17,valenitna,
rt @kikamariani: @diritto2punto0 noi nelle #marche abbiamo addirittura un social media team #pasocial @marchetourism,4,2015-11-17,matteogalanti1,
rt @liviacolare: il @mipaafsocial parla di #expoidee e carta di milano: molte firme raccolte mediante i social network #pasocial https://t.…,4,2015-11-17,pianetaexpo2015,
rt @liviacolare: .@ubimaggio racconta l'iniziativa #ilcoraggiodi di @palazzo_chigi e @twitteritalia per il @70esimo #pasocial https://t.co/…,4,2015-11-17,CittadinidiTwtt,
rt @luciaritrovato: #streetart #8museigratis restauro #fontanaditrevi senza #social non sarebbero quasi esistiti. la mia esperienza con @mu…,4,2015-11-17,sbendi,
"rt @luciaritrovato: ""voi siete quelli che giocate al telefonino"" è il fantastico mondo del #socialmediamanager #pasocial @cittadiniditwtt",4,2015-11-17,la_pacchioni,
rt @marcolaudonio: #pasocial @annamasera a @montecitorio ha fatto pubblicare #socialmediapolicy e #toneofvoice.regole d'ingaggio patto fidu…,4,2015-11-17,tildeblonde,
rt @mariapieraf: #pasocial: gli stati generali della nuova comunicazione pubblica il 17 novembre a roma  https://t.co/z5hm35bsrr @liavalent…,4,2015-11-16,nuppolina,
rt @metro_brescia: #pasocial i #socialmedia nella #pubblicaamministrazione se ne parla a @palazzo_chigi il 17/11- ci saremo anche noi! http…,4,2015-11-16,visitorcity,
"rt @millytucci: #italiasicura #pasocial @palazzochigi @maurograssi gente di cantiere, presto tutto in opendata! @digitalchampita https://t.…",4,2015-11-17,belcinque,
rt @mipaafsocial: #pasocial ecco come abbiamo contribuito a cambiare la #comunicazione di @expo2015milano #expoidee @cartadimilano https://…,4,2015-11-17,4expo,
rt @mipaafsocial: 'una buona #comunicazione può supportare una buona amministrazione' @marcobani #pasocial,4,2015-11-17,LauraAglio,
"rt @opentoscana: a #pasocial ora si parla del ruolo dei social network nella gestione delle emergenze, si parte da #socialprociv. https://t…",4,2015-11-17,AndMarru,
"rt @pieramasta: @giuseppeariano di @mi_bact ""l'utente social è il nostro dialogatore. costruiamo i contenuti insieme"" #pasocial",4,2015-11-17,GiuseppeAriano,
"rt @protcivsestofi: #pasocial oggi a roma: stati generali della nuova comunicazione pubblica.
parla in diretta il capo dipartimento pc. htt…",4,2015-11-17,AndMarru,
rt @robertocastaldo: social media manager vuol dire lavoro e nuove competenze... ma chi forma queste nuove figure professionali? #pasocial …,4,2015-11-17,giopratti,
rt @rossellarega: #socialmedia manager e #comunicazione #pubblica: 17-11 a rm gli stati generali della nuova com. pubblica - #pasocial http…,4,2015-11-13,fdicos10,
rt @simonabellocci: #pasocial @alemiglioz: i social non sono strumenti per divertirsi ma occasione di visibilità per la pubblica amministra…,4,2015-11-17,danteferraris,
rt @simonedantonio: un social media team integrato a genova: buoni spunti per #pasocial @cittadiniditwtt @nuppolina @andreamarrucci  https:…,4,2015-11-11,mgloreto,
"rt @toptrendit: tt italia 15:21
1.#1dit
2.#amicicasting
3.#pasocial
4.#whenwewereyoung
5.#francescamichielinblueroom
6.mario cervi
7.giorgi…",4,2015-11-17,myriamlecitoo_,
"rt @tosochris: colazione dei campioni e poi si corre a #pasocial 
@aurorafantin e @barbaraborsi siete pronte? https://t.co/eu3pnt3rtf",4,2015-11-17,AuroraFantin,
rt @tosochris: pa utilizza strumenti come #wase di google per monitorare problemi del traffico e informare i cittadini. lo attendiamo in it…,4,2015-11-17,LombRacx,
rt @tosochris: titti postiglione del dipartimento di protezione civile nazionale racconta il progetto #socialprociv a #pasocial https://t.c…,4,2015-11-17,PCProvAL,
"rt @ttmobile_: tt italia 15:20
1.#1dit
2.#amicicasting
3.#pasocial
4.#whenwewereyoung
5.#francescamichielinblueroom
6.mario cervi
7.giorgio",4,2015-11-17,realVitoSV,
"rt @turismoveneto: è stato bello esserci! #visitveneto #pasocial
https://t.co/p0xod9arqn",4,2015-11-17,Italy_global,
"rt @turismoveneto: pronti partenza
... via! #pasocial #staytuned @cittadiniditwtt @palazzo_chigi https://t.co/zeffqi6uv6",4,2015-11-17,CittadinidiTwtt,
"rt @unitwitts: dialogo, informazione e servizi. le 3 parole d'ordine di @diegociulli @googleitalia agli stati generali #pasocial https://t.…",4,2015-11-17,gborruso,
rt @unitwitts: gestione delle emergenze con i social: le azioni del @comuneditrieste raccontate dal smm @tosochris #pasocial https://t.co/1…,4,2015-11-17,gborruso,
"rt @unitwitts: la bozza dei diritti di internet è stata approvata il 3 novembre.
ce ne parla ora @annamasera a #pasocial https://t.co/mpbgf…",4,2015-11-17,ardovig,
rt @unitwitts: le informazioni della pa devono essere accessibili quando ci servono davvero non quando vengono prodotte @diegociulli #pasoc…,4,2015-11-17,gborruso,
"rt @unitwitts: #pasocial @alemiglioz: ufficio stampa del ministero è diventato una vera redazione che si avvale di contenuti multimediali.
…",4,2015-11-17,AleMiglioz,
